# x[mm]	L[um]	t[s]	stress[Pa]
1.537514322887347760e+02	1.003088827362089432e+02	2.669233419956480446e-01	3.914765931569709999e-03
1.538141409296323445e+02	1.002846779578538303e+02	2.669862367434677197e-01	3.759392737839680702e-03
1.538768643993478804e+02	1.002614592529967155e+02	2.670491314912872838e-01	3.603870763269460126e-03
1.539396020877214539e+02	1.002392268581272248e+02	2.671120262391069033e-01	3.448206109818748814e-03
1.540023533836132970e+02	1.002179809994983515e+02	2.671749209869265229e-01	3.292404895228706347e-03
1.540651176749456397e+02	1.001977218931260296e+02	2.672378157347461980e-01	3.136473252338537084e-03
1.541278943487441779e+02	1.001784497447895177e+02	2.673007104825657620e-01	2.980417328420398044e-03
1.541906827911802225e+02	1.001601647500311003e+02	2.673636052303853816e-01	2.824243284530729859e-03
1.542534823876122232e+02	1.001428670941562586e+02	2.674264999782049457e-01	2.667957294816153142e-03
1.543162925226281743e+02	1.001265569522336278e+02	2.674893947260245652e-01	2.511565545847129106e-03
1.543791125800877921e+02	1.001112344890950254e+02	2.675522894738441848e-01	2.355074235943028105e-03
1.544419419431646929e+02	1.000968998593353803e+02	2.676151842216638044e-01	2.198489574499872239e-03
1.545047799943890539e+02	1.000835532073128036e+02	2.676780789694834239e-01	2.041817781287637041e-03
1.545676261156901887e+02	1.000711946671484895e+02	2.677409737173030435e-01	1.885065085778235431e-03
1.546304796884391806e+02	1.000598243627268715e+02	2.678038684651226076e-01	1.728237726448945575e-03
1.546933400934915710e+02	1.000494424076955085e+02	2.678667632129422271e-01	1.571341950104680231e-03
1.547562067112303055e+02	1.000400489054651274e+02	2.679296579607618467e-01	1.414384011189344023e-03
1.548190789216087353e+02	1.000316439492095242e+02	2.679925527085814663e-01	1.257370171069786434e-03
1.548819561041934776e+02	1.000242276218657196e+02	2.680554474564010858e-01	1.100306697351306371e-03
1.549448376382075878e+02	1.000177999961339026e+02	2.681183422042206499e-01	9.431998631871907042e-04
1.550077229025738745e+02	1.000123611344773877e+02	2.681812369520402695e-01	7.860559465835566771e-04
1.550706112759576740e+02	1.000079110891226293e+02	2.682441316998599445e-01	6.288812296918949241e-04
1.551335021368103924e+02	1.000044499020592070e+02	2.683070264476795086e-01	4.716819980994702596e-04
1.551963948634127348e+02	1.000019776050399543e+02	2.683699211954991282e-01	3.144645401444033021e-04
1.552592888339181059e+02	1.000004942195807445e+02	2.684328159433188032e-01	1.572351462067653985e-04
1.553221834263954122e+02	9.999999975696071886e+01	2.684957106911383673e-01	7.440579479804281329e-05
1.564332945375065265e+02	1.000000000000000000e+02	2.696068218008992878e-01	-1.093676746388716688e-09
1.575444056486176407e+02	1.000000000000000000e+02	2.707179329120104061e-01	-6.938893903907228378e-17
1.586555167597287550e+02	1.000000000000000000e+02	2.718290440231215244e-01	-0.000000000000000000e+00
1.597666278708398693e+02	1.000000000000000000e+02	2.729401551342326426e-01	-0.000000000000000000e+00
1.608777389819509835e+02	1.000000000000000000e+02	2.740512662453437609e-01	6.938893903907228378e-17
1.619888500930620694e+02	1.000000000000000000e+02	2.751623773564548237e-01	-6.938893903907228378e-17
1.630999612041731837e+02	1.000000000000000000e+02	2.762734884675659419e-01	-0.000000000000000000e+00
1.642110723152842979e+02	1.000000000000000000e+02	2.773845995786770602e-01	-0.000000000000000000e+00
1.653221834263954406e+02	1.000000000000000000e+02	2.784957106897881784e-01	-6.052812365098248615e-05
1.653344223846388275e+02	1.000000748961148958e+02	2.785079496526148279e-01	-1.223898268671289491e-04
1.653466613428822143e+02	1.000002995852448606e+02	2.785201886337745347e-01	-2.447798370735497801e-04
1.653589003011256295e+02	1.000006740697459122e+02	2.785324276516005226e-01	-3.671702139611267529e-04
1.653711392593690448e+02	1.000011983535447797e+02	2.785446667244265706e-01	-4.895611408768676910e-04
1.653833782176124600e+02	1.000018724421389891e+02	2.785569058705866796e-01	-6.119528011044392127e-04
1.653956171758558469e+02	1.000026963425970905e+02	2.785691451084159054e-01	-7.343453780443611866e-04
1.654078561340992621e+02	1.000036700635587721e+02	2.785813844562501918e-01	-8.567390550833359208e-04
1.654200950923426490e+02	1.000047936152352293e+02	2.785936239324265928e-01	-9.791340155701510652e-04
1.654323340505860358e+02	1.000060670094092217e+02	2.786058635552836615e-01	-1.101530442880391302e-03
1.654445730088294511e+02	1.000074902594356132e+02	2.786181033431612830e-01	-1.223928520436715637e-03
1.654568119670728379e+02	1.000090633802415852e+02	2.786303433144012298e-01	-1.346328431631445798e-03
1.654690509253162816e+02	1.000107863883271193e+02	2.786425834873471064e-01	-1.468730359953384279e-03
1.654812898835596684e+02	1.000126593017654670e+02	2.786548238803446265e-01	-1.591134488830444347e-03
1.654935288418030837e+02	1.000146821402035329e+02	2.786670645117418910e-01	-1.713541001756432739e-03
1.655057678000464705e+02	1.000168549248624856e+02	2.786793053998893877e-01	-1.835950082231327255e-03
1.655180067582898573e+02	1.000191776785383695e+02	2.786915465631404354e-01	-1.958361913790326002e-03
1.655302457165332726e+02	1.000216504256026013e+02	2.787037880198511286e-01	-2.080776680023994039e-03
1.655424846747766594e+02	1.000242731920028518e+02	2.787160297883807258e-01	-2.203194564500716903e-03
1.655547236330200747e+02	1.000270460052634292e+02	2.787282718870917053e-01	-2.325615750840075071e-03
1.655669625912634899e+02	1.000299688944863448e+02	2.787405143343499869e-01	-2.448040422741761153e-03
1.655792015495069052e+02	1.000330418903519103e+02	2.787527571485252098e-01	-2.570468763890214770e-03
1.655914405077502920e+02	1.000362650251196897e+02	2.787650003479908434e-01	-2.692900958027872552e-03
1.656036794659936788e+02	1.000396383326292664e+02	2.787772439511243538e-01	-2.815337188921877495e-03
1.656159184242370941e+02	1.000431618483012102e+02	2.787894879763075928e-01	-2.937777640383992285e-03
1.656281573824804809e+02	1.000468356091380713e+02	2.788017324419265752e-01	-3.060222496299354073e-03
1.656403963407238962e+02	1.000506596537254183e+02	2.788139773663722010e-01	-3.182671940575310977e-03
1.656526352989672830e+02	1.000546340222327473e+02	2.788262227680401439e-01	-3.305126157170103132e-03
1.656648742572107267e+02	1.000587587564147469e+02	2.788384686653309630e-01	-3.427585330103722055e-03
1.656771132154541135e+02	1.000630338996123214e+02	2.788507150766505460e-01	-3.550049643433265435e-03
1.656893521736975003e+02	1.000674594967537985e+02	2.788629620204100545e-01	-3.672519281263714967e-03
1.657015911319409156e+02	1.000720355943561515e+02	2.788752095150264787e-01	-3.794994427767540892e-03
1.657138300901843024e+02	1.000767622405263779e+02	2.788874575789223043e-01	-3.917475267195367518e-03
1.657260690484277177e+02	1.000816394849625937e+02	2.788997062305262342e-01	-4.039961983824526086e-03
1.657383080066711045e+02	1.000866673789555534e+02	2.789119554882730223e-01	-4.162454761996232933e-03
1.657505469649145198e+02	1.000918459753900294e+02	2.789242053706038615e-01	-4.284953786126096710e-03
1.657627859231579350e+02	1.000971753287462036e+02	2.789364558959665508e-01	-4.407459240732300269e-03
1.657750248814013219e+02	1.001026554951012315e+02	2.789487070828154947e-01	-4.529971310339594992e-03
1.657872638396447371e+02	1.001082865321306485e+02	2.789609589496122033e-01	-4.652490179525133052e-03
1.657995027978881240e+02	1.001140684991100613e+02	2.789732115148252922e-01	-4.775016033043918279e-03
1.658117417561315392e+02	1.001200014569168104e+02	2.789854647969308155e-01	-4.897549055644018212e-03
1.658239807143749260e+02	1.001260854680313912e+02	2.789977188144122100e-01	-5.020089432129904057e-03
1.658362196726183413e+02	1.001323205965394862e+02	2.790099735857607399e-01	-5.142637347452228697e-03
1.658484586308617281e+02	1.001387069081334857e+02	2.790222291294757184e-01	-5.265192986584918064e-03
1.658606975891051434e+02	1.001452444701143065e+02	2.790344854640643968e-01	-5.387756534632542720e-03
1.658729365473485586e+02	1.001519333513934100e+02	2.790467426080425750e-01	-5.510328176751549262e-03
1.658851755055919455e+02	1.001587736224944933e+02	2.790590005799343798e-01	-5.632908098160062382e-03
1.658974144638353607e+02	1.001657653555554646e+02	2.790712593982727641e-01	-5.755496484200682723e-03
1.659096534220787476e+02	1.001729086243305034e+02	2.790835190815996181e-01	-5.878093520314645569e-03
1.659218923803221628e+02	1.001802035041920362e+02	2.790957796484659914e-01	-6.000699392015935302e-03
1.659341313385655496e+02	1.001876500721327545e+02	2.791080411174322040e-01	-6.123314284883024650e-03
1.659463702968089365e+02	1.001952484067678029e+02	2.791203035070680682e-01	-6.245938384639017175e-03
1.659586092550523801e+02	1.002029985883368397e+02	2.791325668359532219e-01	-6.368571877072398170e-03
1.659708482132957670e+02	1.002109006987064106e+02	2.791448311226770729e-01	-6.491214948116972444e-03
1.659830871715391822e+02	1.002189548213719945e+02	2.791570963858392984e-01	-6.613867783728248802e-03
1.659953261297825691e+02	1.002271610414604481e+02	2.791693626440497344e-01	-6.736530570016263479e-03
1.660075650880259843e+02	1.002355194457322654e+02	2.791816299159289860e-01	-6.859203493227883364e-03
1.660198040462693712e+02	1.002440301225840358e+02	2.791938982201080943e-01	-6.981886739631816378e-03
1.660320430045127580e+02	1.002526931620507185e+02	2.792061675752292027e-01	-7.104580495668764810e-03
1.660442819627561732e+02	1.002615086558084130e+02	2.792184379999454458e-01	-7.227284947889227665e-03
1.660565209209995885e+02	1.002704766971765480e+02	2.792307095129215044e-01	-7.350000282926667100e-03
1.660687598792430038e+02	1.002795973811206949e+02	2.792429821328332729e-01	-7.472726687558873399e-03
1.660809988374863906e+02	1.002888708042550405e+02	2.792552558783685801e-01	-7.595464348645546149e-03
1.660932377957298058e+02	1.002982970648452010e+02	2.792675307682271346e-01	-7.718213453233578950e-03
1.661054767539731927e+02	1.003078762628107796e+02	2.792798068211207463e-01	-7.840974188370840314e-03
1.661177157122165795e+02	1.003176084997281521e+02	2.792920840557736040e-01	-7.963746741352490527e-03
1.661299546704599948e+02	1.003274938788334509e+02	2.793043624909223310e-01	-8.086531299569805695e-03
1.661421936287033816e+02	1.003375325050251519e+02	2.793166421453164849e-01	-8.209328050456161929e-03
1.661544325869468253e+02	1.003477244848671575e+02	2.793289230377183352e-01	-8.332137181697528427e-03
1.661666715451902121e+02	1.003580699265916678e+02	2.793412051869033630e-01	-8.454958881028137863e-03
1.661789105034336274e+02	1.003685689401022216e+02	2.793534886116605387e-01	-8.577793336343680561e-03
1.661911494616770142e+02	1.003792216369767232e+02	2.793657733307921553e-01	-8.700640735690826771e-03
1.662033884199204010e+02	1.003900281304705260e+02	2.793780593631144948e-01	-8.823501267194958086e-03
1.662156273781638163e+02	1.004009885355195166e+02	2.793903467274576058e-01	-8.946375119181696964e-03
1.662278663364072031e+02	1.004121029687434685e+02	2.794026354426658587e-01	-9.069262480104338039e-03
1.662401052946506184e+02	1.004233715484490688e+02	2.794149255275978905e-01	-9.192163538541728296e-03
1.662523442528940336e+02	1.004347943946334283e+02	2.794272170011270484e-01	-9.315078483275224600e-03
1.662645832111374204e+02	1.004463716289872082e+02	2.794395098821412793e-01	-9.438007503118985703e-03
1.662768221693808357e+02	1.004581033748980730e+02	2.794518041895436844e-01	-9.560950787155146971e-03
1.662890611276242225e+02	1.004699897574542717e+02	2.794640999422525751e-01	-9.683908524572567428e-03
1.663013000858676378e+02	1.004820309034478782e+02	2.794763971592015284e-01	-9.806880904655305986e-03
1.663135390441110246e+02	1.004942269413784715e+02	2.794886958593399418e-01	-9.929868116964344141e-03
1.663257780023544399e+02	1.005065780014567309e+02	2.795009960616328670e-01	-1.005287035114965297e-02
1.663380169605978267e+02	1.005190842156079896e+02	2.795132977850615097e-01	-1.017588779697337943e-02
1.663502559188412420e+02	1.005317457174759141e+02	2.795256010486232845e-01	-1.029892064447343776e-02
1.663624948770846572e+02	1.005445626424263992e+02	2.795379058713320375e-01	-1.042196908378402800e-02
1.663747338353280441e+02	1.005575351275510769e+02	2.795502122722183791e-01	-1.054503330517593367e-02
1.663869727935714593e+02	1.005706633116714386e+02	2.795625202703297396e-01	-1.066811349915797180e-02
1.663992117518148461e+02	1.005839473353424864e+02	2.795748298847306468e-01	-1.079120985637630793e-02
1.664114507100582614e+02	1.005973873408568409e+02	2.795871411345028923e-01	-1.091432256767167763e-02
1.664236896683016482e+02	1.006109834722486340e+02	2.795994540387458649e-01	-1.103745182399600011e-02
1.664359286265450351e+02	1.006247358752975458e+02	2.796117686165767724e-01	-1.116059781655702465e-02
1.664481675847884787e+02	1.006386446975329960e+02	2.796240848871305862e-01	-1.128376073669946217e-02
1.664604065430318656e+02	1.006527100882381092e+02	2.796364028695604853e-01	-1.140694077597908217e-02
1.664726455012752808e+02	1.006669321984541625e+02	2.796487225830380785e-01	-1.153013812610494820e-02
1.664848844595186677e+02	1.006813111809845651e+02	2.796610440467536263e-01	-1.165335297895178472e-02
1.664971234177620829e+02	1.006958471903993342e+02	2.796733672799160408e-01	-1.177658552664212488e-02
1.665093623760054697e+02	1.007105403830394295e+02	2.796856923017533303e-01	-1.189983596147932594e-02
1.665216013342488566e+02	1.007253909170211017e+02	2.796980191315128761e-01	-1.202310447592426848e-02
1.665338402924922718e+02	1.007403989522404117e+02	2.797103477884612666e-01	-1.214639126261568905e-02
1.665460792507356871e+02	1.007555646503776785e+02	2.797226782918850185e-01	-1.226969651446026613e-02
1.665583182089791023e+02	1.007708881749021401e+02	2.797350106610904108e-01	-1.239302042454742958e-02
1.665705571672224892e+02	1.007863696910765299e+02	2.797473449154037617e-01	-1.251636318610785392e-02
1.665827961254659044e+02	1.008020093659617089e+02	2.797596810741719286e-01	-1.263972499260297352e-02
1.665950350837092913e+02	1.008178073684214695e+02	2.797720191567621972e-01	-1.276310603771797433e-02
1.666072740419526781e+02	1.008337638691273099e+02	2.797843591825626697e-01	-1.288650651536334991e-02
1.666195130001960933e+02	1.008498790405632519e+02	2.797967011709823759e-01	-1.300992661962388150e-02
1.666317519584394802e+02	1.008661530570307292e+02	2.798090451414517177e-01	-1.313336654476859704e-02
1.666439909166829239e+02	1.008825860946536181e+02	2.798213911134224685e-01	-1.325682648539140869e-02
1.666562298749263107e+02	1.008991783313831263e+02	2.798337391063678847e-01	-1.338030663619359587e-02
1.666684688331697259e+02	1.009159299470030362e+02	2.798460891397834271e-01	-1.350380719212405760e-02
1.666807077914131128e+02	1.009328411231345939e+02	2.798584412331864835e-01	-1.362732834837088527e-02
1.666929467496564996e+02	1.009499120432419090e+02	2.798707954061168124e-01	-1.375087030034398937e-02
1.667051857078999149e+02	1.009671428926370567e+02	2.798831516781367656e-01	-1.387443324363144860e-02
1.667174246661433017e+02	1.009845338584853778e+02	2.798955100688314546e-01	-1.399801737413858445e-02
1.667296636243867169e+02	1.010020851298110074e+02	2.799078705978090831e-01	-1.412162288792179199e-02
1.667419025826301322e+02	1.010197968975019620e+02	2.799202332847010033e-01	-1.424524998132720849e-02
1.667541415408735475e+02	1.010376693543159377e+02	2.799325981491621040e-01	-1.436889885091118500e-02
1.667663804991169343e+02	1.010557026948856532e+02	2.799449652108709774e-01	-1.449256969342174912e-02
1.667786194573603211e+02	1.010738971157244066e+02	2.799573344895301963e-01	-1.461626270591017199e-02
1.667908584156037364e+02	1.010922528152319160e+02	2.799697060048663699e-01	-1.473997808565956011e-02
1.668030973738471232e+02	1.011107699936998188e+02	2.799820797766305880e-01	-1.486371603018293505e-02
1.668153363320905385e+02	1.011294488533175269e+02	2.799944558245985871e-01	-1.498747673722101298e-02
1.668275752903339253e+02	1.011482895981780530e+02	2.800068341685709727e-01	-1.511126040478313545e-02
1.668398142485773690e+02	1.011672924342838940e+02	2.800192148283734417e-01	-1.523506723117058238e-02
1.668520532068207558e+02	1.011864575695529851e+02	2.800315978238568926e-01	-1.535889741488671509e-02
1.668642921650641426e+02	1.012057852138246403e+02	2.800439831748979813e-01	-1.548275115467723922e-02
1.668765311233075579e+02	1.012252755788657623e+02	2.800563709013990099e-01	-1.560662864957869378e-02
1.668887700815509447e+02	1.012449288783767969e+02	2.800687610232884261e-01	-1.573053009888000786e-02
1.669010090397943600e+02	1.012647453279980994e+02	2.800811535605208791e-01	-1.585445570216174882e-02
1.669132479980377468e+02	1.012847251453160879e+02	2.800935485330776076e-01	-1.597840565919658035e-02
1.669254869562811621e+02	1.013048685498695107e+02	2.801059459609664959e-01	-1.610238017005733574e-02
1.669377259145245773e+02	1.013251757631560110e+02	2.801183458642225732e-01	-1.622637943517264356e-02
1.669499648727679642e+02	1.013456470086383945e+02	2.801307482629078471e-01	-1.635040365513144509e-02
1.669622038310113794e+02	1.013662825117512511e+02	2.801431531771120254e-01	-1.647445303082472126e-02
1.669744427892547662e+02	1.013870824999074642e+02	2.801555606269524601e-01	-1.659852776342252492e-02
1.669866817474981815e+02	1.014080472025048749e+02	2.801679706325744257e-01	-1.672262805439391972e-02
1.669989207057415683e+02	1.014291768509330041e+02	2.801803832141513961e-01	-1.684675410549201294e-02
1.670111596639849836e+02	1.014504716785797740e+02	2.801927983918853227e-01	-1.697090611870434237e-02
1.670233986222283704e+02	1.014719319208383723e+02	2.802052161860068558e-01	-1.709508429636685464e-02
1.670356375804717857e+02	1.014935578151142010e+02	2.802176366167755117e-01	-1.721928884112213648e-02
1.670478765387152009e+02	1.015153496008317831e+02	2.802300597044800612e-01	-1.734351995580860409e-02
1.670601154969585878e+02	1.015373075194417396e+02	2.802424854694385847e-01	-1.746777784361659702e-02
1.670723544552020030e+02	1.015594318144280805e+02	2.802549139319989724e-01	-1.759206270804576991e-02
1.670845934134453898e+02	1.015817227313151818e+02	2.802673451125389792e-01	-1.771637475287092187e-02
1.670968323716888051e+02	1.016041805176751325e+02	2.802797790314665582e-01	-1.784071418216780225e-02
1.671090713299321919e+02	1.016268054231350106e+02	2.802922157092200273e-01	-1.796508120033850006e-02
1.671213102881755788e+02	1.016495976993842589e+02	2.803046551662684571e-01	-1.808947601205056557e-02
1.671335492464190224e+02	1.016725576001821452e+02	2.803170974231118384e-01	-1.821389882237352612e-02
1.671457882046624093e+02	1.016956853813652657e+02	2.803295425002812480e-01	-1.833834983659697604e-02
1.671580271629058245e+02	1.017189813008551482e+02	2.803419904183393485e-01	-1.846282926032351279e-02
1.671702661211492114e+02	1.017424456186658404e+02	2.803544411978803885e-01	-1.858733729950109645e-02
1.671825050793926266e+02	1.017660785969117683e+02	2.803668948595306465e-01	-1.871187416042911084e-02
1.671947440376360134e+02	1.017898804998154105e+02	2.803793514239485418e-01	-1.883644004967849686e-02
1.672069829958794003e+02	1.018138515937152562e+02	2.803918109118249680e-01	-1.896103517416593623e-02
1.672192219541228155e+02	1.018379921470736775e+02	2.804042733438836810e-01	-1.908565974110754820e-02
1.672314609123662308e+02	1.018623024304850446e+02	2.804167387408811885e-01	-1.921031395814361969e-02
1.672436998706096460e+02	1.018867827166836832e+02	2.804292071236074158e-01	-1.933499803314607177e-02
1.672559388288530329e+02	1.019114332805521883e+02	2.804416785128857614e-01	-1.945971217433390896e-02
1.672681777870964197e+02	1.019362543991295809e+02	2.804541529295734303e-01	-1.958445659027694893e-02
1.672804167453398350e+02	1.019612463516195646e+02	2.804666303945615446e-01	-1.970923148993332027e-02
1.672926557035832218e+02	1.019864094193990809e+02	2.804791109287756434e-01	-1.983403708252417380e-02
1.673048946618266370e+02	1.020117438860265793e+02	2.804915945531757937e-01	-1.995887357768165449e-02
1.673171336200700239e+02	1.020372500372508000e+02	2.805040812887569790e-01	-2.008374118533995389e-02
1.673293725783134676e+02	1.020629281610191299e+02	2.805165711565492104e-01	-2.020864011583967459e-02
1.673416115365568544e+02	1.020887785474864700e+02	2.805290641776178040e-01	-2.033357057983531738e-02
1.673538504948002412e+02	1.021148014890239750e+02	2.805415603730638807e-01	-2.045853278831349237e-02
1.673660894530436565e+02	1.021409972802278787e+02	2.805540597640244216e-01	-2.058352695266174245e-02
1.673783284112870433e+02	1.021673662179284889e+02	2.805665623716726009e-01	-2.070855328461762221e-02
1.673905673695304586e+02	1.021939086011990838e+02	2.805790682172179529e-01	-2.083361199626859381e-02
1.674028063277738454e+02	1.022206247313651204e+02	2.805915773219069820e-01	-2.095870330011949390e-02
1.674150452860172607e+02	1.022475149120133864e+02	2.806040897070229967e-01	-2.108382740896398017e-02
1.674272842442606759e+02	1.022745794490011804e+02	2.806166053938867200e-01	-2.120898453606171949e-02
1.674395232025040627e+02	1.023018186504657336e+02	2.806291244038563448e-01	-2.133417489501748115e-02
1.674517621607474780e+02	1.023292328268335893e+02	2.806416467583280339e-01	-2.145939869974506503e-02
1.674640011189908648e+02	1.023568222908301095e+02	2.806541724787359748e-01	-2.158465616458353498e-02
1.674762400772342801e+02	1.023845873574889964e+02	2.806667015865528803e-01	-2.170994750430249587e-02
1.674884790354776669e+02	1.024125283441621264e+02	2.806792341032900429e-01	-2.183527293402215061e-02
1.675007179937210822e+02	1.024406455705291279e+02	2.806917700504979463e-01	-2.196063266922648055e-02
1.675129569519644690e+02	1.024689393586072725e+02	2.807043094497660429e-01	-2.208602692580957649e-02
1.675251959102078843e+02	1.024974100327614934e+02	2.807168523227235868e-01	-2.221145592014684908e-02
1.675374348684512995e+02	1.025260579197142619e+02	2.807293986910395223e-01	-2.233691986887825082e-02
1.675496738266946863e+02	1.025548833485557054e+02	2.807419485764230394e-01	-2.246241898907179804e-02
1.675619127849381016e+02	1.025838866507538683e+02	2.807545020006236292e-01	-2.258795349825942766e-02
1.675741517431814884e+02	1.026130681601649286e+02	2.807670589854316945e-01	-2.271352361437957434e-02
1.675863907014249037e+02	1.026424282130436296e+02	2.807796195526783833e-01	-2.283912955570252534e-02
1.675986296596682905e+02	1.026719671480535538e+02	2.807921837242363661e-01	-2.296477154097473911e-02
1.676108686179116773e+02	1.027016853062779091e+02	2.808047515220197798e-01	-2.309044978935152759e-02
1.676231075761551210e+02	1.027315830312299170e+02	2.808173229679847283e-01	-2.321616452040539680e-02
1.676353465343985079e+02	1.027616606688637120e+02	2.808298980841294479e-01	-2.334191595414216239e-02
1.676475854926419231e+02	1.027919185675850997e+02	2.808424768924947523e-01	-2.346770431093248704e-02
1.676598244508853099e+02	1.028223570782624421e+02	2.808550594151641433e-01	-2.359352981165326393e-02
1.676720634091287252e+02	1.028529765542377135e+02	2.808676456742642547e-01	-2.371939267755083028e-02
1.676843023673721120e+02	1.028837773513374430e+02	2.808802356919651855e-01	-2.384529313034760775e-02
1.676965413256154989e+02	1.029147598278842111e+02	2.808928294904806111e-01	-2.397123139218835727e-02
1.677087802838589141e+02	1.029459243447075352e+02	2.809054270920683383e-01	-2.409720768561155260e-02
1.677210192421023294e+02	1.029772712651556219e+02	2.809180285190304716e-01	-2.422322223374608410e-02
1.677332582003457446e+02	1.030088009551065653e+02	2.809306337937136355e-01	-2.434927525999648276e-02
1.677454971585891315e+02	1.030405137829800992e+02	2.809432429385094188e-01	-2.447536698829742494e-02
1.677577361168325467e+02	1.030724101197492217e+02	2.809558559758547625e-01	-2.460149764300729319e-02
1.677699750750759335e+02	1.031044903389518907e+02	2.809684729282321269e-01	-2.472766744897711075e-02
1.677822140333193204e+02	1.031367548167030179e+02	2.809810938181697137e-01	-2.485387663150174023e-02
1.677944529915627356e+02	1.031692039317063774e+02	2.809937186682421317e-01	-2.498012541632076144e-02
1.678066919498061225e+02	1.032018380652666423e+02	2.810063475010703971e-01	-2.510641402960218233e-02
1.678189309080495661e+02	1.032346576013016346e+02	2.810189803393222663e-01	-2.523274269815058493e-02
1.678311698662929530e+02	1.032676629263546175e+02	2.810316172057127915e-01	-2.535911164906429552e-02
1.678434088245363682e+02	1.033008544296065310e+02	2.810442581230043757e-01	-2.548552110994260420e-02
1.678556477827797551e+02	1.033342325028886961e+02	2.810569031140073282e-01	-2.561197130892520213e-02
1.678678867410231419e+02	1.033677975406951930e+02	2.810695522015799752e-01	-2.573846247458973918e-02
1.678801256992665571e+02	1.034015499401957072e+02	2.810822054086291599e-01	-2.586499483602339514e-02
1.678923646575099440e+02	1.034354901012483055e+02	2.810948627581104087e-01	-2.599156862278588151e-02
1.679046036157533592e+02	1.034696184264122678e+02	2.811075242730284862e-01	-2.611818406489676073e-02
1.679168425739967745e+02	1.035039353209611903e+02	2.811201899764375622e-01	-2.624484139297973695e-02
1.679290815322401897e+02	1.035384411928961157e+02	2.811328598914413779e-01	-2.637154083805783034e-02
1.679413204904835766e+02	1.035731364529586784e+02	2.811455340411940229e-01	-2.649828263162198883e-02
1.679535594487269634e+02	1.036080215146445909e+02	2.811582124488999357e-01	-2.662506700578145744e-02
1.679657984069703787e+02	1.036430967942170156e+02	2.811708951378143473e-01	-2.675189419308226374e-02
1.679780373652137655e+02	1.036783627107201653e+02	2.811835821312435590e-01	-2.687876442657367859e-02
1.679902763234571808e+02	1.037138196859929309e+02	2.811962734525453866e-01	-2.700567793986546547e-02
1.680025152817005676e+02	1.037494681446828082e+02	2.812089691251293821e-01	-2.713263496701096705e-02
1.680147542399440113e+02	1.037853085142597251e+02	2.812216691724573336e-01	-2.725963574273644260e-02
1.680269931981873981e+02	1.038213412250300962e+02	2.812343736180433762e-01	-2.738668050214126612e-02
1.680392321564307849e+02	1.038575667101509339e+02	2.812470824854546581e-01	-2.751376948087647795e-02
1.680514711146742002e+02	1.038939854056442584e+02	2.812597957983113406e-01	-2.764090291516540024e-02
1.680637100729175870e+02	1.039305977504112519e+02	2.812725135802873200e-01	-2.776808104176610448e-02
1.680759490311610023e+02	1.039674041862469949e+02	2.812852358551102827e-01	-2.789530409795784940e-02
1.680881879894043891e+02	1.040044051578549613e+02	2.812979626465620941e-01	-2.802257232156803168e-02
1.681004269476478044e+02	1.040416011128618266e+02	2.813106939784793536e-01	-2.814988595092443244e-02
1.681126659058912196e+02	1.040789925018322748e+02	2.813234298747536166e-01	-2.827724522506119137e-02
1.681249048641346064e+02	1.041165797782840912e+02	2.813361703593315610e-01	-2.840465038339054851e-02
1.681371438223780217e+02	1.041543633987031683e+02	2.813489154562158756e-01	-2.853210166591571215e-02
1.681493827806214085e+02	1.041923438225589251e+02	2.813616651894649823e-01	-2.865959931327021273e-02
1.681616217388648238e+02	1.042305215123194557e+02	2.813744195831939798e-01	-2.878714356660109705e-02
1.681738606971082106e+02	1.042688969334672180e+02	2.813871786615746440e-01	-2.891473466763969796e-02
1.681860996553516259e+02	1.043074705545145946e+02	2.813999424488358714e-01	-2.904237285867344864e-02
1.681983386135950127e+02	1.043462428470196386e+02	2.814127109692641793e-01	-2.917005838254968161e-02
1.682105775718384280e+02	1.043852142856019611e+02	2.814254842472038165e-01	-2.929779148277647169e-02
1.682228165300818432e+02	1.044243853479588040e+02	2.814382623070575407e-01	-2.942557240341044100e-02
1.682350554883252300e+02	1.044637565148811689e+02	2.814510451732865071e-01	-2.955340138898503513e-02
1.682472944465686453e+02	1.045033282702700745e+02	2.814638328704111570e-01	-2.968127868475553544e-02
1.682595334048120321e+02	1.045431011011530558e+02	2.814766254230112175e-01	-2.980920453653573485e-02
1.682717723630554190e+02	1.045830754977007047e+02	2.814894228557262013e-01	-2.993717919072147113e-02
1.682840113212988342e+02	1.046232519532432548e+02	2.815022251932558506e-01	-3.006520289430504242e-02
1.682962502795422211e+02	1.046636309642875915e+02	2.815150324603604148e-01	-3.019327589487249067e-02
1.683084892377856647e+02	1.047042130305341630e+02	2.815278446818612612e-01	-3.032139844074602589e-02
1.683207281960290516e+02	1.047449986548940615e+02	2.815406618826409302e-01	-3.044957078072816486e-02
1.683329671542724668e+02	1.047859883435063466e+02	2.815534840876438016e-01	-3.057779316420220633e-02
1.683452061125158536e+02	1.048271826057553682e+02	2.815663113218763725e-01	-3.070606584126372648e-02
1.683574450707592405e+02	1.048685819542883877e+02	2.815791436104077006e-01	-3.083438906264865040e-02
1.683696840290026557e+02	1.049101869050333136e+02	2.815919809783697936e-01	-3.096276307968501285e-02
1.683819229872460426e+02	1.049519979772164078e+02	2.816048234509579973e-01	-3.109118814430057373e-02
